$GPRMC,145200.000,A,4440.1237,N,00111.8000,W,4.44,214.61,201205,,,A*74
$GPRMC,145201.000,A,4440.1226,N,00111.8011,W,4.52,215.02,201205,,,A*76
$GPRMC,145203.000,A,4440.1207,N,00111.8032,W,4.39,216.36,201205,,,A*7F
$GPRMC,145204.000,A,4440.1197,N,00111.8042,W,4.43,219.98,201205,,,A*73
$GPRMC,145205.000,A,4440.1188,N,00111.8054,W,4.49,220.05,201205,,,A*7F
$GPRMC,145206.000,A,4440.1179,N,00111.8065,W,4.35,219.91,201205,,,A*7C
$GPRMC,145208.000,A,4440.1161,N,00111.8088,W,4.43,221.55,201205,,,A*7A
$GPRMC,145209.000,A,4440.1152,N,00111.8099,W,4.32,220.25,201205,,,A*7B
$GPRMC,145210.000,A,4440.1143,N,00111.8110,W,4.29,222.25,201205,,,A*7B
$GPRMC,145211.000,A,4440.1135,N,00111.8122,W,4.29,223.23,201205,,,A*7D
$GPRMC,145213.000,A,4440.1118,N,00111.8146,W,4.27,224.67,201205,,,A*7B
$GPRMC,145214.000,A,4440.1110,N,00111.8158,W,4.25,227.74,201205,,,A*78
$GPRMC,145215.000,A,4440.1102,N,00111.8170,W,4.25,226.81,201205,,,A*7B
$GPRMC,145216.000,A,4440.1094,N,00111.8182,W,4.25,226.90,201205,,,A*7B
$GPRMC,145218.000,A,4440.1078,N,00111.8207,W,4.32,227.67,201205,,,A*76
$GPRMC,145219.000,A,4440.1071,N,00111.8220,W,4.29,227.23,201205,,,A*71
$GPRMC,145220.000,A,4440.1063,N,00111.8233,W,4.25,228.70,201205,,,A*7F
$GPRMC,145221.000,A,4440.1055,N,00111.8245,W,4.24,228.08,201205,,,A*74
$GPRMC,145223.000,A,4440.1039,N,00111.8270,W,4.21,226.59,201205,,,A*75
$GPRMC,145224.000,A,4440.1031,N,00111.8282,W,4.16,224.21,201205,,,A*7E
$GPRMC,145225.000,A,4440.1023,N,00111.8293,W,4.27,224.67,201205,,,A*7C
$GPRMC,145226.000,A,4440.1015,N,00111.8305,W,4.23,224.39,201205,,,A*7B
$GPRMC,145228.000,A,4440.0999,N,00111.8329,W,4.22,226.34,201205,,,A*79
$GPRMC,145229.000,A,4440.0991,N,00111.8341,W,4.24,227.72,201205,,,A*7B
$GPRMC,145230.000,A,4440.0983,N,00111.8354,W,4.25,230.20,201205,,,A*74
$GPRMC,145231.000,A,4440.0976,N,00111.8367,W,4.22,230.38,201205,,,A*71
$GPRMC,145233.000,A,4440.0961,N,00111.8392,W,4.37,227.60,201205,,,A*70
$GPRMC,145234.000,A,4440.0952,N,00111.8405,W,4.42,225.85,201205,,,A*75
$GPRMC,145235.000,A,4440.0944,N,00111.8417,W,4.35,223.18,201205,,,A*72
$GPRMC,145236.000,A,4440.0935,N,00111.8428,W,4.29,219.11,201205,,,A*76
$GPRMC,145238.000,A,4440.0917,N,00111.8450,W,4.28,218.49,201205,,,A*7A
$GPRMC,145239.000,A,4440.0908,N,00111.8460,W,4.24,216.02,201205,,,A*7B
$GPRMC,145240.000,A,4440.0898,N,00111.8470,W,4.19,216.35,201205,,,A*76
$GPRMC,145241.000,A,4440.0889,N,00111.8480,W,4.26,215.80,201205,,,A*79
